id,danceName,artist,danceType,aliases_pipe,styleTags_pipe,sceneTags_pipe,outfitKeywords_pipe,avoidKeywords_pipe,stageOutfitProfiles,stageOutfitSummary,reviewNotes
nmixx-dash,Dash,NMIXX,K-pop,Dash|dash|NMIXX Dash|Dash NMIXX,运动|甜酷|机能,练舞房|舞台|日常,运动背心|工装裙裤|短款夹克|球鞋|护腕|银色配饰,拖地长裙|高跟细跟,,偏练舞房和机能运动路线，适合运动背心、工装裙裤、短夹克和稳固球鞋，兼顾力量感与动作舒展。,
nmixx-run-for-roses,Run For Roses,NMIXX,K-pop,Run For Roses|run for roses|NMIXX Run For Roses|Run For Roses NMIXX|runforroses,运动|甜酷|机能,练舞房|舞台|日常,运动背心|工装裙裤|短款夹克|球鞋|护腕|银色配饰,拖地长裙|高跟细跟,,偏练舞房和机能运动路线，适合运动背心、工装裙裤、短夹克和稳固球鞋，兼顾力量感与动作舒展。,
nmixx-boom,Boom,NMIXX,K-pop,Boom|boom|NMIXX Boom|Boom NMIXX,运动|甜酷|机能,练舞房|舞台|日常,运动背心|工装裙裤|短款夹克|球鞋|护腕|银色配饰,拖地长裙|高跟细跟,,偏练舞房和机能运动路线，适合运动背心、工装裙裤、短夹克和稳固球鞋，兼顾力量感与动作舒展。,
nmixx-passionfruit,Passionfruit,NMIXX,K-pop,Passionfruit|passionfruit|NMIXX Passionfruit|Passionfruit NMIXX,运动|甜酷|机能,练舞房|舞台|日常,运动背心|工装裙裤|短款夹克|球鞋|护腕|银色配饰,拖地长裙|高跟细跟,,偏练舞房和机能运动路线，适合运动背心、工装裙裤、短夹克和稳固球鞋，兼顾力量感与动作舒展。,
nmixx-xoxo,XOXO,NMIXX,K-pop,XOXO|xoxo|NMIXX XOXO|XOXO NMIXX,运动|甜酷|机能,练舞房|舞台|日常,运动背心|工装裙裤|短款夹克|球鞋|护腕|银色配饰,拖地长裙|高跟细跟,,偏练舞房和机能运动路线，适合运动背心、工装裙裤、短夹克和稳固球鞋，兼顾力量感与动作舒展。,
nmixx-break-the-wall,Break The Wall,NMIXX,K-pop,Break The Wall|break the wall|NMIXX Break The Wall|Break The Wall NMIXX|breakthewall,运动|甜酷|机能,练舞房|舞台|日常,运动背心|工装裙裤|短款夹克|球鞋|护腕|银色配饰,拖地长裙|高跟细跟,,偏练舞房和机能运动路线，适合运动背心、工装裙裤、短夹克和稳固球鞋，兼顾力量感与动作舒展。,
nmixx-see-that,See That?,NMIXX,K-pop,See That?|see that?|NMIXX See That?|See That? NMIXX|seethat?,运动|甜酷|机能,练舞房|舞台|日常,运动背心|工装裙裤|短款夹克|球鞋|护腕|银色配饰,拖地长裙|高跟细跟,,偏练舞房和机能运动路线，适合运动背心、工装裙裤、短夹克和稳固球鞋，兼顾力量感与动作舒展。,
nmixx-sickuhh,Sickuhh,NMIXX,K-pop,Sickuhh|sickuhh|NMIXX Sickuhh|Sickuhh NMIXX,运动|甜酷|机能,练舞房|舞台|日常,运动背心|工装裙裤|短款夹克|球鞋|护腕|银色配饰,拖地长裙|高跟细跟,,偏练舞房和机能运动路线，适合运动背心、工装裙裤、短夹克和稳固球鞋，兼顾力量感与动作舒展。,
nmixx-red-light-sign-but-we-go,"Red Light Sign, But We Go",NMIXX,K-pop,"Red Light Sign, But We Go|red light sign, but we go|NMIXX Red Light Sign, But We Go|Red Light Sign, But We Go NMIXX|redlightsign,butwego",运动|甜酷|机能,练舞房|舞台|日常,运动背心|工装裙裤|短款夹克|球鞋|护腕|银色配饰,拖地长裙|高跟细跟,,偏练舞房和机能运动路线，适合运动背心、工装裙裤、短夹克和稳固球鞋，兼顾力量感与动作舒展。,
nmixx-beat-beat,Beat Beat,NMIXX,K-pop,Beat Beat|beat beat|NMIXX Beat Beat|Beat Beat NMIXX|beatbeat,运动|甜酷|机能,练舞房|舞台|日常,运动背心|工装裙裤|短款夹克|球鞋|护腕|银色配饰,拖地长裙|高跟细跟,,偏练舞房和机能运动路线，适合运动背心、工装裙裤、短夹克和稳固球鞋，兼顾力量感与动作舒展。,
nmixx-moving-on,Moving On,NMIXX,K-pop,Moving On|moving on|NMIXX Moving On|Moving On NMIXX|movingon,运动|甜酷|机能,练舞房|舞台|日常,运动背心|工装裙裤|短款夹克|球鞋|护腕|银色配饰,拖地长裙|高跟细跟,,偏练舞房和机能运动路线，适合运动背心、工装裙裤、短夹克和稳固球鞋，兼顾力量感与动作舒展。,
nmixx-love-is-lonely,Love Is Lonely,NMIXX,K-pop,Love Is Lonely|love is lonely|NMIXX Love Is Lonely|Love Is Lonely NMIXX|loveislonely,运动|甜酷|机能,练舞房|舞台|日常,运动背心|工装裙裤|短款夹克|球鞋|护腕|银色配饰,拖地长裙|高跟细跟,,偏练舞房和机能运动路线，适合运动背心、工装裙裤、短夹克和稳固球鞋，兼顾力量感与动作舒展。,
stayc-so-bad,So Bad,STAYC,K-pop,So Bad|so bad|STAYC So Bad|So Bad STAYC|sobad,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-like-this,Like This,STAYC,K-pop,Like This|like this|STAYC Like This|Like This STAYC|likethis,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-asap,ASAP,STAYC,K-pop,ASAP|asap|STAYC ASAP|ASAP STAYC,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-so-what,So What,STAYC,K-pop,So What|so what|STAYC So What|So What STAYC|sowhat,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-love-fool,Love Fool,STAYC,K-pop,Love Fool|love fool|STAYC Love Fool|Love Fool STAYC|lovefool,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-stereotype,Stereotype,STAYC,K-pop,Stereotype|stereotype|STAYC Stereotype|Stereotype STAYC,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-i-ll-be-there,I'll Be There,STAYC,K-pop,I'll Be There|i'll be there|STAYC I'll Be There|I'll Be There STAYC|i'llbethere,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-slow-down,Slow Down,STAYC,K-pop,Slow Down|slow down|STAYC Slow Down|Slow Down STAYC|slowdown,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-complex,Complex,STAYC,K-pop,Complex|complex|STAYC Complex|Complex STAYC,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-run2u,Run2U,STAYC,K-pop,Run2U|run2u|STAYC Run2U|Run2U STAYC,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-same-same,Same Same,STAYC,K-pop,Same Same|same same|STAYC Same Same|Same Same STAYC|samesame,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-247,247,STAYC,K-pop,247|STAYC 247|247 STAYC,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-young-luv,Young Luv,STAYC,K-pop,Young Luv|young luv|STAYC Young Luv|Young Luv STAYC|youngluv,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-butterfly,Butterfly,STAYC,K-pop,Butterfly|butterfly|STAYC Butterfly|Butterfly STAYC,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-i-want-u-baby,I Want U Baby,STAYC,K-pop,I Want U Baby|i want u baby|STAYC I Want U Baby|I Want U Baby STAYC|iwantubaby,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-beautiful-monster,Beautiful Monster,STAYC,K-pop,Beautiful Monster|beautiful monster|STAYC Beautiful Monster|Beautiful Monster STAYC|beautifulmonster,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-i-like-it,I Like It,STAYC,K-pop,I Like It|i like it|STAYC I Like It|I Like It STAYC|ilikeit,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-poppy,Poppy,STAYC,K-pop,Poppy|poppy|STAYC Poppy|Poppy STAYC,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-teddy-bear,Teddy Bear,STAYC,K-pop,Teddy Bear|teddy bear|STAYC Teddy Bear|Teddy Bear STAYC|teddybear,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-bubble,Bubble,STAYC,K-pop,Bubble|bubble|STAYC Bubble|Bubble STAYC,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-not-like-you,Not Like You,STAYC,K-pop,Not Like You|not like you|STAYC Not Like You|Not Like You STAYC|notlikeyou,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-i-wanna-do,I Wanna Do,STAYC,K-pop,I Wanna Do|i wanna do|STAYC I Wanna Do|I Wanna Do STAYC|iwannado,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-be-mine,Be Mine,STAYC,K-pop,Be Mine|be mine|STAYC Be Mine|Be Mine STAYC|bemine,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-lit,Lit,STAYC,K-pop,Lit|lit|STAYC Lit|Lit STAYC,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-cheeky-icy-thang,Cheeky Icy Thang,STAYC,K-pop,Cheeky Icy Thang|cheeky icy thang|STAYC Cheeky Icy Thang|Cheeky Icy Thang STAYC|cheekyicythang,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-1-thing,1 Thing,STAYC,K-pop,1 Thing|1 thing|STAYC 1 Thing|1 Thing STAYC|1thing,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-give-it-2-me,Give It 2 Me,STAYC,K-pop,Give It 2 Me|give it 2 me|STAYC Give It 2 Me|Give It 2 Me STAYC|giveit2me,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-let-me-know,Let Me Know,STAYC,K-pop,Let Me Know|let me know|STAYC Let Me Know|Let Me Know STAYC|letmeknow,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-nada,Nada,STAYC,K-pop,Nada|nada|STAYC Nada|Nada STAYC,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
stayc-fakin,Fakin',STAYC,K-pop,Fakin'|fakin'|STAYC Fakin'|Fakin' STAYC,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
mamamoo-mr-ambiguous,Mr. Ambiguous,MAMAMOO,K-pop,Mr. Ambiguous|mr. ambiguous|MAMAMOO Mr. Ambiguous|Mr. Ambiguous MAMAMOO|mr.ambiguous,性感|成熟|强势,练舞房|舞台|日常,修身上衣|皮裙|西装短裤|长靴|腰链|红黑配色,幼态可爱|学院蝴蝶结,,成熟舞台和强势线条更突出，适合修身上衣、皮裙或西装短裤、长靴和腰链，增强身体线条与舞台存在感。,
mamamoo-piano-man,Piano Man,MAMAMOO,K-pop,Piano Man|piano man|MAMAMOO Piano Man|Piano Man MAMAMOO|pianoman,性感|成熟|强势,练舞房|舞台|日常,修身上衣|皮裙|西装短裤|长靴|腰链|红黑配色,幼态可爱|学院蝴蝶结,,成熟舞台和强势线条更突出，适合修身上衣、皮裙或西装短裤、长靴和腰链，增强身体线条与舞台存在感。,
mamamoo-um-oh-ah-yeh,Um Oh Ah Yeh,MAMAMOO,K-pop,Um Oh Ah Yeh|um oh ah yeh|MAMAMOO Um Oh Ah Yeh|Um Oh Ah Yeh MAMAMOO|umohahyeh,性感|成熟|强势,练舞房|舞台|日常,修身上衣|皮裙|西装短裤|长靴|腰链|红黑配色,幼态可爱|学院蝴蝶结,,成熟舞台和强势线条更突出，适合修身上衣、皮裙或西装短裤、长靴和腰链，增强身体线条与舞台存在感。,
mamamoo-you-re-the-best,You're the Best,MAMAMOO,K-pop,You're the Best|you're the best|MAMAMOO You're the Best|You're the Best MAMAMOO|you'rethebest,性感|成熟|强势,练舞房|舞台|日常,修身上衣|皮裙|西装短裤|长靴|腰链|红黑配色,幼态可爱|学院蝴蝶结,,成熟舞台和强势线条更突出，适合修身上衣、皮裙或西装短裤、长靴和腰链，增强身体线条与舞台存在感。,
mamamoo-d-calcomanie,Décalcomanie,MAMAMOO,K-pop,Décalcomanie|décalcomanie|MAMAMOO Décalcomanie|Décalcomanie MAMAMOO,性感|成熟|强势,练舞房|舞台|日常,修身上衣|皮裙|西装短裤|长靴|腰链|红黑配色,幼态可爱|学院蝴蝶结,,成熟舞台和强势线条更突出，适合修身上衣、皮裙或西装短裤、长靴和腰链，增强身体线条与舞台存在感。,
